Date,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Italia
2021-02-07,1513,340,624,3891,9837,2561,5259,3454,27453,2042,288,902,1165,9002,3399,1019,3682,4318,834,409,9281,91273
2021-02-08,1518,343,625,3904,9869,2595,5291,3466,27504,2050,293,907,1170,9014,3422,1023,3704,4333,840,410,9299,91580
2021-02-09,1526,344,630,3928,9914,2605,5324,3476,27559,2058,295,913,1173,9049,3463,1031,3728,4360,851,411,9364,92002
2021-02-10,1533,345,632,3954,9951,2619,5375,3483,27598,2070,296,915,1174,9067,3488,1036,3757,4376,863,411,9395,92338
2021-02-11,1538,346,638,3966,10022,2659,5406,3491,27652,2078,302,925,1175,9089,3521,1046,3783,4383,872,411,9426,92729
2021-02-12,1545,350,640,3981,10049,2671,5440,3499,27699,2085,303,930,1176,9109,3554,1054,3804,4400,884,412,9460,93045
2021-02-13,1558,350,642,3999,10085,2682,5461,3507,27760,2096,306,935,1176,9125,3582,1059,3824,4414,894,412,9489,93356
2021-02-14,1563,352,647,4006,10126,2693,5472,3515,27781,2104,308,943,1177,9131,3599,1066,3848,4431,904,413,9498,93577
2021-02-15,1575,353,649,4022,10147,2705,5506,3522,27816,2116,310,946,1179,9145,3621,1072,3869,4449,911,413,9509,93835
2021-02-16,1582,354,650,4039,10182,2715,5538,3532,27854,2120,314,951,1183,9182,3655,1079,3891,4464,922,413,9551,94171
2021-02-17,1588,359,657,4053,10213,2722,5593,3543,27883,2135,319,956,1187,9204,3672,1088,3915,4486,933,413,9621,94540
2021-02-18,1599,359,659,4082,10235,2733,5634,3544,27938,2152,322,961,1189,9220,3709,1096,3941,4497,948,413,9651,94882
2021-02-19,1608,362,663,4095,10281,2748,5672,3559,27971,2169,327,970,1193,9245,3736,1102,3963,4516,959,413,9683,95235
2021-02-20,1610,364,665,4106,10304,2756,5704,3569,28008,2177,331,974,1194,9257,3759,1109,3981,4531,972,414,9701,95486
2021-02-21,1620,365,666,4120,10345,2764,5719,3573,28058,2184,333,980,1194,9265,3765,1113,3999,4546,983,414,9712,95718
2021-02-22,1628,368,667,4141,10368,2775,5743,3584,28103,2195,336,993,1196,9287,3782,1118,4018,4562,993,414,9721,95992
2021-02-23,1652,368,668,4179,10393,2792,5776,3597,28146,2204,341,1006,1197,9309,3814,1125,4039,4582,1003,415,9742,96348
2021-02-24,1662,369,671,4219,10426,2802,5814,3608,28184,2209,343,1012,1200,9326,3838,1132,4060,4599,1014,415,9763,96666
2021-02-25,1678,370,674,4248,10459,2817,5832,3615,28228,2219,346,1015,1203,9346,3865,1142,4075,4613,1023,415,9791,96974
2021-02-26,1689,370,677,4259,10489,2823,5851,3620,28275,2224,349,1022,1204,9351,3887,1147,4096,4635,1030,415,9814,97227
2021-02-27,1698,371,680,4273,10521,2834,5871,3628,28324,2240,349,1026,1206,9365,3907,1153,4117,4655,1037,415,9837,97507
2021-02-28,1701,371,683,4278,10543,2841,5883,3630,28361,2252,351,1031,1206,9369,3923,1158,4138,4668,1050,415,9847,97699
2021-03-01,1709,374,688,4298,10566,2844,5911,3636,28403,2259,352,1039,1208,9375,3952,1166,4156,4686,1056,415,9852,97945
2021-03-02,1720,375,693,4334,10610,2856,5940,3644,28458,2275,354,1043,1209,9395,3992,1170,4170,4699,1062,415,9874,98288
2021-03-03,1731,375,697,4374,10650,2866,5975,3659,28518,2286,357,1044,1211,9411,4021,1173,4187,4727,1067,415,9891,98635
2021-03-04,1758,376,700,4414,10675,2876,5997,3666,28577,2295,359,1048,1213,9437,4053,1177,4201,4750,1075,416,9911,98974
2021-03-05,1766,376,700,4427,10721,2888,6016,3674,28638,2307,370,1052,1216,9461,4072,1179,4213,4761,1082,416,9936,99271
2021-03-06,1791,378,704,4451,10746,2899,6029,3681,28705,2318,373,1056,1220,9486,4087,1183,4223,4784,1095,416,9953,99578
2021-03-07,1801,379,705,4464,10777,2910,6042,3687,28738,2334,378,1059,1222,9495,4097,1183,4235,4794,1100,417,9968,99785
2021-03-08,1813,380,706,4505,10827,2929,6064,3689,28790,2338,379,1063,1226,9511,4122,1184,4254,4816,1110,417,9980,100103
2021-03-09,1825,381,709,4550,10871,2943,6092,3698,28853,2350,379,1068,1227,9533,4161,1187,4272,4837,1117,417,10009,100479
2021-03-10,1835,381,712,4576,10914,2955,6114,3706,28923,2363,381,1070,1232,9562,4188,1189,4287,4857,1126,417,10023,100811
2021-03-11,1872,384,714,4603,10959,2971,6130,3711,29004,2373,387,1071,1233,9604,4205,1189,4305,4877,1130,417,10045,101184
2021-03-12,1883,385,719,4632,10994,2985,6154,3720,29093,2384,395,1077,1234,9632,4237,1192,4318,4902,1137,417,10074,101564
2021-03-13,1894,386,724,4655,11025,3000,6173,3728,29159,2395,397,1079,1236,9660,4260,1195,4331,4922,1147,417,10098,101881
2021-03-14,1901,387,732,4684,11076,3010,6183,3736,29220,2411,399,1082,1237,9663,4269,1195,4344,4941,1152,417,10106,102145
2021-03-15,1911,387,736,4719,11137,3027,6203,3749,29299,2422,400,1082,1241,9682,4303,1197,4358,4952,1161,417,10116,102499
2021-03-16,1924,393,740,4784,11184,3042,6235,3761,29380,2437,402,1090,1243,9725,4333,1198,4371,4970,1171,418,10200,103001
2021-03-17,1934,397,746,4817,11236,3057,6255,3769,29459,2452,406,1092,1246,9766,4367,1200,4383,4991,1181,419,10259,103432
2021-03-18,1943,401,752,4830,11301,3076,6278,3780,29551,2464,411,1099,1249,9811,4394,1201,4397,5016,1187,419,10295,103855
2021-03-19,1972,406,758,4843,11343,3097,6316,3785,29631,2473,415,1099,1252,9844,4421,1203,4412,5041,1193,419,10318,104241
2021-03-20,2007,406,762,4871,11390,3111,6340,3790,29709,2493,417,1101,1254,9896,4447,1205,4422,5059,1205,419,10338,104642
2021-03-21,2016,412,769,4897,11424,3126,6355,3795,29799,2501,417,1101,1255,9908,4457,1209,4430,5095,1209,419,10348,104942
2021-03-22,2023,419,775,4940,11468,3144,6374,3803,29876,2512,422,1101,1261,9948,4485,1214,4451,5118,1213,419,10362,105328
2021-03-23,2041,420,777,5002,11524,3166,6400,3809,29975,2521,424,1105,1265,10023,4531,1216,4471,5149,1227,419,10414,105879
2021-03-24,2052,430,782,5054,11569,3186,6430,3817,30085,2534,426,1107,1268,10053,4569,1218,4493,5176,1229,419,10442,106339
2021-03-25,2067,430,786,5116,11627,3199,6463,3827,30185,2549,427,1108,1268,10093,4606,1219,4513,5198,1232,419,10467,106799
2021-03-26,2072,431,789,5158,11673,3227,6500,3833,30285,2566,428,1110,1273,10131,4647,1221,4535,5220,1237,420,10500,107256
2021-03-27,2074,433,795,5189,11706,3241,6515,3841,30387,2579,431,1110,1276,10180,4679,1223,4558,5239,1243,420,10517,107636
2021-03-28,2083,436,800,5207,11737,3264,6529,3847,30462,2591,434,1113,1277,10190,4693,1226,4583,5266,1247,420,10528,107933
2021-03-29,2100,439,802,5261,11792,3275,6574,3851,30550,2598,436,1121,1278,10208,4726,1229,4607,5297,1247,421,10538,108350
2021-03-30,2125,441,815,5325,11859,3290,6606,3865,30635,2611,437,1123,1282,10269,4761,1233,4607,5329,1252,424,10590,108879
2021-03-31,2136,443,819,5363,11917,3307,6644,3879,30735,2621,438,1126,1282,10308,4812,1234,4628,5348,1256,425,10625,109346
2021-04-01,2145,445,823,5418,11984,3322,6677,3889,30862,2640,440,1130,1286,10336,4848,1238,4647,5380,1259,425,10653,109847
2021-04-02,2151,448,835,5475,12040,3338,6720,3897,30959,2655,440,1133,1289,10399,4873,1240,4662,5406,1260,426,10682,110328
2021-04-03,2166,450,837,5509,12078,3358,6747,3898,31056,2666,444,1135,1295,10422,4896,1241,4676,5428,1261,427,10714,110704
2021-04-04,2169,452,847,5516,12113,3376,6773,3904,31130,2682,447,1138,1297,10450,4911,1242,4697,5454,1266,428,10738,111030
2021-04-05,2173,454,854,5525,12151,3386,6805,3905,31211,2691,447,1141,1297,10463,4931,1244,4717,5478,1270,428,10755,111326
2021-04-06,2187,462,864,5587,12189,3402,6848,3910,31264,2701,447,1146,1301,10481,5001,1245,4730,5510,1273,429,10770,111747
2021-04-07,2200,470,872,5653,12246,3424,6895,3922,31373,2717,450,1148,1306,10560,5044,1250,4746,5551,1279,431,10837,112374
2021-04-08,2212,475,883,5703,12271,3453,6932,3935,31503,2737,454,1149,1307,10588,5095,1255,4757,5571,1286,434,10861,112861
2021-04-09,2227,479,890,5734,12307,3482,6979,3950,31595,2752,455,1149,1309,10625,5143,1259,5015,5604,1290,436,10899,113579
2021-04-10,2240,482,897,5747,12340,3494,7014,3971,31676,2760,455,1150,1311,10647,5174,1261,5029,5632,1294,436,10913,113923
2021-04-11,2243,484,903,5774,12380,3506,7033,4003,31753,2771,456,1150,1311,10660,5189,1265,5038,5662,1296,436,10941,114254
2021-04-12,2248,489,906,5817,12411,3517,7070,4010,31815,2781,456,1150,1311,10690,5228,1277,5058,5692,1298,436,10952,114612
2021-04-13,2269,492,910,5824,12452,3534,7106,4018,31909,2792,459,1152,1314,10765,5282,1285,5068,5726,1301,436,10994,115088
2021-04-14,2293,494,916,5851,12482,3546,7155,4032,31994,2798,460,1153,1315,10835,5321,1293,5101,5758,1306,436,11018,115557
2021-04-15,2298,496,921,5891,12515,3558,7201,4046,32059,2817,460,1155,1318,10861,5360,1302,5107,5784,1310,437,11041,115937
2021-04-16,2315,496,926,5922,12557,3579,7240,4053,32146,2830,461,1155,1322,10899,5410,1307,5128,5804,1315,437,11064,116366
2021-04-17,2329,497,932,5934,12587,3588,7265,4067,32220,2836,463,1155,1323,10924,5421,1313,5152,5824,1319,439,11088,116676
2021-04-18,2333,497,938,5952,12608,3601,7290,4072,32284,2848,465,1156,1324,10927,5438,1315,5162,5852,1322,439,11104,116927
2021-04-19,2337,497,950,5987,12640,3611,7328,4079,32319,2859,465,1156,1324,10960,5484,1318,5172,5883,1324,439,11111,117243
2021-04-20,2345,502,955,6039,12667,3618,7362,4090,32386,2868,466,1157,1328,10991,5508,1321,5208,5911,1331,441,11139,117633
2021-04-21,2347,507,958,6069,12690,3626,7414,4103,32458,2878,466,1157,1329,11039,5533,1330,5218,5942,1331,443,11159,117997
2021-04-22,2355,511,967,6095,12718,3635,7445,4109,32512,2885,466,1158,1333,11085,5568,1337,5241,5975,1334,445,11183,118357
2021-04-23,2360,513,975,6144,12731,3645,7468,4119,32569,2896,467,1158,1333,11104,5632,1343,5265,5992,1336,446,11203,118699
2021-04-24,2369,513,979,6189,12761,3653,7491,4129,32618,2904,467,1159,1334,11124,5665,1347,5286,6018,1339,450,11226,119021
2021-04-25,2376,513,984,6210,12784,3664,7510,4136,32657,2909,467,1159,1334,11137,5684,1352,5292,6040,1344,451,11235,119238
2021-04-26,2377,518,987,6268,12801,3671,7554,4143,32688,2915,468,1159,1335,11158,5721,1363,5305,6062,1347,454,11245,119539
2021-04-27,2385,522,996,6305,12820,3681,7588,4154,32742,2919,471,1159,1338,11185,5758,1372,5338,6096,1348,454,11281,119912
2021-04-28,2391,528,1005,6336,12843,3687,7620,4163,32789,2924,472,1160,1340,11219,5806,1374,5368,6128,1349,455,11299,120256
2021-04-29,2397,531,1010,6369,12859,3697,7647,4172,32829,2934,474,1161,1343,11237,5836,1381,5391,6155,1350,455,11316,120544
2021-04-30,2403,534,1011,6393,12876,3700,7673,4183,32870,2938,475,1161,1344,11255,5873,1384,5410,6184,1352,458,11330,120807
2021-05-01,2408,534,1015,6405,12893,3711,7686,4189,32922,2943,478,1162,1345,11273,5894,1387,5420,6202,1357,459,11350,121033
2021-05-02,2412,536,1019,6416,12906,3714,7699,4194,32945,2944,478,1162,1345,11283,5912,1389,5423,6219,1357,459,11365,121177
2021-05-03,2415,540,1035,6446,12916,3717,7721,4200,32973,2945,478,1162,1346,11302,5964,1393,5443,6248,1361,459,11369,121433
2021-05-04,2420,542,1040,6484,12940,3720,7757,4210,33014,2951,478,1164,1346,11330,5998,1398,5468,6273,1361,459,11385,121738
2021-05-05,2422,543,1046,6522,12957,3723,7796,4219,33046,2953,479,1167,1346,11352,6010,1403,5492,6308,1364,460,11397,122005
2021-05-06,2422,544,1056,6548,12976,3726,7835,4227,33081,2957,479,1167,1346,11370,6037,1405,5516,6341,1365,461,11404,122263
2021-05-07,2428,546,1064,6591,12992,3732,7852,4236,33106,2960,480,1167,1346,11384,6057,1409,5527,6352,1366,461,11414,122470
2021-05-08,2434,548,1071,6626,13007,3740,7867,4241,33149,2965,482,1167,1346,11391,6078,1414,5546,6373,1367,462,11420,122694
2021-05-09,2437,548,1075,6636,13010,3741,7877,4243,33182,2968,483,1167,1346,11404,6103,1416,5560,6382,1370,462,11423,122833
2021-05-10,2438,552,1084,6690,13019,3744,7894,4245,33205,2970,483,1167,1347,11421,6128,1418,5566,6402,1370,463,11425,123031
2021-05-11,2447,555,1092,6719,13031,3746,7934,4252,33235,2973,483,1168,1349,11433,6152,1422,5592,6423,1370,464,11442,123282
2021-05-12,2447,559,1096,6749,13038,3752,7956,4259,33271,2977,485,1168,1349,11451,6188,1427,5614,6461,1371,466,11460,123544
2021-05-13,2450,561,1100,6773,13056,3760,7977,4267,33284,2981,485,1168,1349,11465,6219,1428,5633,6482,1372,466,11469,123745
2021-05-14,2452,562,1105,6797,13067,3765,7987,4273,33307,2988,486,1168,1349,11484,6243,1430,5650,6499,1374,466,11475,123927
2021-05-15,2453,562,1109,6805,13081,3768,7992,4278,33329,2990,488,1168,1349,11499,6254,1433,5660,6518,1377,467,11483,124063
2021-05-16,2454,564,1116,6816,13088,3768,8006,4282,33347,2991,488,1168,1351,11504,6262,1433,5663,6526,1377,467,11485,124156
2021-05-17,2457,564,1120,6844,13097,3768,8023,4287,33360,2992,488,1168,1353,11514,6283,1437,5667,6541,1378,468,11487,124296
2021-05-18,2460,567,1120,6874,13107,3770,8037,4294,33391,2996,488,1168,1353,11535,6304,1438,5689,6559,1379,469,11499,124497
2021-05-19,2465,569,1122,6893,13116,3773,8053,4296,33416,2996,488,1169,1354,11549,6312,1442,5699,6575,1381,471,11507,124646
2021-05-20,2463,569,1127,6933,13122,3775,8063,4299,33438,2998,488,1170,1354,11559,6342,1442,5709,6590,1383,471,11515,124810
2021-05-21,2465,570,1131,7040,13129,3777,8074,4303,33449,3000,488,1171,1354,11573,6360,1445,5720,6601,1386,471,11521,125028
2021-05-22,2466,570,1136,7069,13140,3777,8081,4304,33462,3004,488,1172,1354,11577,6369,1446,5737,6617,1388,471,11525,125153
2021-05-23,2468,570,1138,7074,13146,3778,8090,4305,33471,3004,488,1173,1354,11579,6389,1446,5739,6625,1389,471,11528,125225
2021-05-24,2469,570,1140,7102,13153,3778,8101,4308,33478,3006,488,1175,1354,11587,6400,1448,5747,6639,1391,471,11530,125335
2021-05-25,2471,571,1150,7139,13163,3780,8117,4312,33495,3009,489,1175,1354,11600,6428,1449,5758,6646,1391,472,11532,125501
2021-05-26,2473,571,1154,7147,13167,3782,8135,4314,33510,3010,489,1175,1354,11605,6444,1453,5778,6657,1392,472,11540,125622
2021-05-27,2475,572,1157,7168,13170,3784,8144,4316,33551,3011,489,1175,1354,11613,6476,1456,5798,6673,1393,472,11546,125793
2021-05-28,2478,574,1162,7183,13174,3785,8155,4317,33580,3012,489,1175,1354,11620,6486,1459,5807,6689,1397,472,11551,125919
2021-05-29,2480,578,1164,7190,13180,3787,8165,4318,33593,3012,489,1175,1354,11623,6492,1460,5814,6698,1400,472,11558,126002
2021-05-30,2480,578,1165,7191,13183,3787,8171,4322,33598,3013,491,1175,1354,11624,6496,1461,5819,6706,1401,472,11559,126046
2021-05-31,2482,579,1167,7206,13186,3787,8175,4323,33611,3015,491,1175,1355,11631,6502,1464,5827,6719,1401,472,11560,126128
2021-06-01,2484,579,1172,7216,13189,3788,8185,4324,33620,3017,491,1175,1358,11643,6508,1465,5839,6725,1402,472,11569,126221
2021-06-02,2484,580,1173,7221,13190,3788,8189,4325,33630,3018,491,1176,1358,11647,6518,1465,5855,6729,1402,472,11572,126283
2021-06-03,2486,580,1175,7229,13193,3790,8195,4327,33637,3018,491,1176,1358,11650,6527,1468,5858,6736,1402,472,11574,126342
2021-06-04,2490,581,1179,7239,13198,3791,8204,4330,33643,3018,491,1176,1358,11652,6536,1471,5863,6741,1403,472,11579,126415
2021-06-05,2490,583,1181,7241,13208,3792,8213,4330,33653,3018,491,1176,1358,11654,6537,1472,5871,6749,1403,472,11580,126472
2021-06-06,2491,584,1186,7242,13209,3792,8218,4331,33669,3020,491,1177,1359,11654,6541,1473,5873,6758,1403,472,11580,126523
2021-06-07,2496,585,1192,7252,13212,3792,8223,4334,33675,3022,491,1178,1359,11660,6545,1476,5876,6764,1403,472,11581,126588
2021-06-08,2498,585,1194,7268,13219,3793,8229,4337,33686,3024,491,1178,1359,11663,6562,1479,5888,6775,1405,472,11585,126690
2021-06-09,2498,585,1196,7288,13221,3793,8236,4340,33696,3024,491,1179,1359,11666,6570,1481,5890,6784,1406,472,11592,126767
2021-06-10,2499,585,1202,7315,13225,3794,8242,4341,33702,3024,491,1180,1359,11666,6578,1481,5893,6796,1414,472,11596,126855
2021-06-11,2500,585,1205,7326,13230,3794,8254,4342,33707,3025,491,1180,1359,11670,6585,1483,5897,6805,1415,472,11599,126924
2021-06-12,2502,585,1207,7334,13230,3794,8262,4342,33720,3025,491,1180,1360,11674,6588,1483,5900,6810,1417,472,11600,126976
2021-06-13,2502,585,1208,7337,13233,3794,8262,4342,33726,3025,491,1180,1360,11675,6588,1484,5905,6816,1417,472,11600,127002
2021-06-14,2502,586,1212,7342,13234,3794,8268,4343,33729,3025,491,1180,1360,11678,6590,1484,5912,6819,1417,472,11600,127038
2021-06-15,2503,587,1213,7357,13236,3795,8281,4343,33737,3026,491,1180,1360,11681,6592,1484,5920,6826,1417,472,11600,127101
2021-06-16,2506,587,1214,7363,13239,3795,8292,4343,33742,3026,491,1180,1360,11684,6595,1485,5928,6832,1418,472,11601,127153
2021-06-17,2507,587,1217,7371,13239,3797,8300,4343,33746,3028,491,1180,1361,11684,6597,1485,5928,6838,1418,472,11601,127190
2021-06-18,2507,587,1217,7379,13245,3798,8303,4344,33748,3030,491,1180,1361,11686,6601,1485,5931,6841,1418,472,11601,127225
2021-06-19,2509,588,1219,7383,13245,3799,8304,4345,33751,3031,491,1180,1361,11688,6604,1485,5936,6842,1418,472,11602,127253
2021-06-20,2509,589,1219,7386,13246,3799,8304,4346,33753,3031,491,1180,1361,11690,6605,1485,5936,6847,1418,472,11603,127270
2021-06-21,2509,589,1219,7390,13248,3799,8307,4347,33757,3031,491,1180,1361,11691,6609,1485,5938,6847,1418,472,11603,127291
2021-06-22,2509,589,1220,7391,13250,3799,8308,4348,33758,3033,491,1180,1361,11693,6610,1488,5945,6849,1418,473,11609,127322
2021-06-23,2511,589,1221,7393,13250,3785,8310,4349,33761,3034,491,1180,1361,11693,6613,1489,5951,6853,1419,473,11608,127334
2021-06-24,2512,589,1223,7400,13251,3787,8313,4349,33765,3034,491,1180,1361,11694,6613,1489,5957,6854,1419,473,11608,127362
2021-06-25,2512,589,1224,7408,13256,3787,8318,4349,33767,3035,491,1180,1361,11694,6635,1489,5963,6860,1419,473,11608,127418
2021-06-26,2512,590,1224,7428,13256,3787,8321,4349,33772,3036,491,1180,1361,11694,6640,1490,5964,6860,1419,473,11611,127458
2021-06-27,2512,590,1224,7433,13257,3787,8322,4350,33774,3036,491,1180,1362,11694,6640,1490,5965,6861,1419,473,11612,127472
2021-06-28,2512,590,1224,7450,13258,3788,8327,4350,33775,3036,491,1180,1362,11696,6640,1490,5965,6862,1419,473,11612,127500
2021-06-29,2512,590,1224,7472,13261,3789,8329,4351,33778,3036,491,1180,1362,11696,6642,1491,5967,6864,1419,473,11615,127542
2021-06-30,2512,590,1226,7477,13262,3789,8336,4351,33780,3036,491,1180,1362,11696,6642,1491,5970,6868,1419,473,11615,127566
2021-07-01,2512,590,1228,7484,13262,3789,8339,4351,33782,3036,491,1180,1362,11696,6642,1491,5974,6870,1419,473,11616,127587
2021-07-02,2512,590,1228,7495,13264,3789,8344,4351,33782,3037,492,1180,1362,11696,6642,1491,5979,6871,1419,473,11618,127615
2021-07-03,2512,590,1228,7504,13264,3789,8347,4352,33785,3037,492,1180,1362,11696,6642,1492,5979,6874,1420,473,11619,127637
2021-07-04,2512,591,1230,7504,13264,3789,8349,4352,33786,3037,492,1180,1362,11696,6644,1492,5981,6875,1421,473,11619,127649
2021-07-05,2512,591,1230,7520,13264,3789,8354,4352,33786,3038,492,1180,1363,11696,6644,1492,5981,6883,1421,473,11619,127680
2021-07-06,2512,591,1232,7522,13264,3789,8358,4352,33791,3038,492,1180,1363,11696,6646,1492,5985,6886,1423,473,11619,127704
2021-07-07,2512,591,1232,7525,13264,3789,8365,4352,33791,3038,492,1180,1363,11696,6647,1492,5987,6887,1423,473,11619,127718
2021-07-08,2512,591,1233,7528,13266,3789,8369,4352,33792,3038,492,1180,1363,11697,6648,1492,5987,6887,1423,473,11619,127731
2021-07-09,2512,591,1234,7539,13266,3789,8372,4352,33795,3038,492,1180,1363,11698,6650,1492,5988,6888,1424,473,11620,127756
2021-07-10,2512,591,1234,7541,13268,3789,8375,4352,33798,3038,492,1180,1363,11698,6650,1492,5990,6888,1424,473,11620,127768
2021-07-11,2512,591,1234,7541,13268,3789,8376,4352,33799,3038,492,1181,1363,11698,6650,1492,5992,6889,1424,473,11621,127775
2021-07-12,2512,591,1236,7544,13268,3789,8377,4352,33800,3038,492,1182,1363,11698,6652,1492,5992,6891,1424,473,11622,127788
2021-07-13,2512,591,1236,7551,13268,3789,8380,4352,33802,3038,492,1182,1363,11698,6653,1492,5996,6892,1424,474,11623,127808
2021-07-14,2512,591,1236,7553,13268,3789,8381,4353,33802,3038,492,1182,1363,11699,6656,1493,6006,6896,1424,473,11624,127831
2021-07-15,2513,591,1236,7554,13268,3789,8382,4354,33802,3038,492,1182,1363,11699,6658,1494,6006,6897,1424,473,11625,127840
2021-07-16,2513,591,1236,7558,13268,3789,8384,4355,33804,3038,492,1182,1363,11699,6658,1494,6006,6898,1424,473,11626,127851
2021-07-17,2513,591,1236,7560,13268,3789,8386,4356,33808,3038,492,1182,1363,11699,6659,1494,6006,6898,1424,473,11629,127864
2021-07-18,2513,591,1237,7561,13268,3789,8386,4356,33809,3038,492,1182,1363,11699,6659,1494,6006,6898,1424,473,11629,127867
2021-07-19,2513,591,1237,7563,13268,3789,8387,4356,33810,3038,492,1182,1363,11699,6659,1495,6007,6899,1424,473,11629,127874
2021-07-20,2513,591,1238,7566,13269,3789,8388,4357,33810,3038,492,1182,1363,11699,6659,1495,6010,6899,1424,473,11629,127884
2021-07-21,2513,591,1238,7567,13270,3789,8388,4358,33813,3039,492,1183,1363,11699,6664,1495,6019,6899,1424,473,11628,127905
2021-07-22,2513,591,1239,7571,13272,3789,8389,4358,33814,3039,492,1183,1363,11699,6664,1496,6021,6901,1424,473,11629,127920
2021-07-23,2514,591,1244,7578,13272,3789,8390,4358,33815,3039,492,1183,1363,11699,6664,1496,6023,6901,1424,473,11629,127937
2021-07-24,2514,591,1244,7579,13272,3789,8390,4359,33815,3039,492,1183,1363,11699,6664,1496,6024,6901,1424,473,11631,127942
2021-07-25,2514,591,1244,7579,13273,3789,8392,4359,33816,3039,492,1183,1363,11699,6664,1497,6024,6903,1424,473,11631,127949
2021-07-26,2514,591,1253,7580,13277,3789,8394,4359,33817,3039,492,1183,1363,11699,6667,1497,6024,6904,1424,473,11632,127971
2021-07-27,2514,591,1254,7585,13279,3789,8394,4360,33818,3039,492,1183,1363,11699,6668,1498,6030,6908,1424,473,11634,127995
2021-07-28,2514,591,1254,7585,13281,3790,8396,4360,33819,3039,492,1183,1363,11699,6669,1498,6036,6910,1424,473,11634,128010
2021-07-29,2514,591,1255,7585,13281,3790,8397,4361,33822,3039,492,1183,1363,11699,6669,1500,6039,6911,1424,473,11641,128029
2021-07-30,2514,591,1255,7590,13282,3790,8401,4362,33823,3039,492,1183,1363,11699,6669,1501,6043,6912,1424,473,11641,128047
2021-07-31,2514,591,1255,7592,13282,3790,8404,4363,33827,3039,492,1183,1363,11699,6668,1502,6047,6913,1424,473,11642,128063
2021-08-01,2514,591,1255,7594,13283,3790,8404,4363,33827,3039,492,1184,1363,11699,6669,1502,6047,6913,1424,473,11642,128068
