Date,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Italia
2021-01-14,38594,12287,28022,203846,197086,58592,185724,64960,508224,48633,7343,32186,24390,210338,106102,34944,115391,126564,31677,7581,293795,2336279
2021-01-15,38834,12365,28427,204996,198878,59511,187118,65214,510429,49262,7382,32715,24752,211209,107397,35204,117336,127010,31909,7601,294874,2352423
2021-01-16,39030,12452,28722,206128,200552,60381,188400,65535,512563,49671,7483,33211,24938,212265,108520,35572,119290,127446,32150,7621,296803,2368733
2021-01-17,39315,12501,29073,207149,201988,60766,189643,65763,514166,50111,7553,33519,25073,212760,109428,35774,120729,127852,32303,7639,298172,2381277
2021-01-18,39422,12508,29329,207863,203141,60919,190515,66026,515355,50268,7586,33684,25129,213195,109831,35910,122007,128197,32397,7650,299170,2390102
2021-01-19,39535,12568,29520,208514,204174,61373,191615,66261,516285,50627,7604,34120,25272,213911,110681,36019,123648,128438,32622,7684,300127,2400598
2021-01-20,39814,12625,29833,209482,205261,62045,192896,66546,518161,51044,7658,34561,25550,214517,111840,36235,125134,128881,32899,7698,301486,2414166
2021-01-21,40025,12684,30091,210697,206578,62702,194199,66789,520395,51544,7692,35127,25714,215278,113115,36473,126364,129384,33185,7696,302489,2428221
2021-01-22,40343,12735,30459,211803,207925,63154,195340,67102,522364,51981,7749,35637,25893,216127,114133,36685,127719,129813,33490,7715,303687,2441854
2021-01-23,40564,12794,30861,212953,209235,63833,196637,67400,523899,52378,7797,36189,26086,217058,115156,36876,128877,130333,33822,7720,304717,2455185
2021-01-24,40889,12842,31072,214022,210442,64338,197693,67693,525274,52903,7899,36601,26217,217677,116110,37051,129752,130859,34069,7737,305673,2466813
2021-01-25,40955,12913,31279,214776,211606,64519,198567,67857,526758,53103,7939,36801,26249,218277,116511,37258,130637,131281,34135,7745,306206,2475372
2021-01-26,41107,12971,31511,215752,212590,64940,199606,68128,527988,53394,7953,37360,26406,219005,117506,37396,131607,131627,34410,7747,306952,2485956
2021-01-27,41450,13045,31774,216930,213501,65524,200944,68396,530281,53860,8016,37908,26648,219826,118739,37647,132603,132129,34825,7764,309337,2501147
2021-01-28,41718,13087,32076,218243,214754,66166,202207,68768,532884,54289,8099,38470,26855,220888,119898,37884,133597,132749,35194,7772,309909,2515507
2021-01-29,42059,13132,32329,219418,216065,66723,203367,69106,534784,54660,8178,39060,27162,221832,120967,38141,134541,133343,35529,7780,310894,2529070
2021-01-30,42444,13202,32554,220784,217377,67138,204505,69361,536616,55125,8261,39700,27392,222559,121838,38370,135387,133946,35757,7781,311686,2541783
2021-01-31,42846,13231,32747,222185,218651,67534,205448,69668,538054,55487,8354,40167,27527,223097,122907,38537,136103,134456,36051,7797,312185,2553032
2021-02-01,43007,13244,32942,223179,219702,67663,206165,69817,539147,55676,8408,40483,27580,223611,123286,38660,136869,134829,36194,7800,312695,2560957
2021-02-02,43214,13299,33108,224098,220575,67921,207007,70055,540059,56009,8439,41122,27752,224376,124165,38731,137853,135228,36477,7804,313316,2570608
2021-02-03,43663,13367,33426,225637,221615,68613,208171,70288,541797,56417,8517,41775,28013,225195,125209,38874,138739,135779,36935,7815,313945,2583790
2021-02-04,44189,13435,33628,227181,222804,68968,209345,70777,543543,56897,8597,42522,28253,226002,126184,39079,139528,136539,37308,7826,314841,2597446
2021-02-05,44464,13524,33867,228846,224164,69414,210486,71109,546047,57311,8698,43209,28455,226938,127399,39248,140144,137242,37751,7834,315509,2611659
2021-02-06,44972,13609,34064,230392,225545,69827,211500,71385,547970,57747,8776,44011,28733,227655,128325,39373,140980,137950,38102,7842,316340,2625098
2021-02-07,45408,13686,34191,232133,226926,70112,212420,71749,549485,58141,8867,44481,28908,228279,129090,39527,141554,138618,38484,7843,316836,2636738
2021-02-08,45592,13701,34333,233322,228198,70244,213202,71969,550380,58312,8951,44736,28974,228762,129467,39583,142032,139141,38674,7856,317278,2644707
2021-02-09,45833,13807,34521,234596,229157,70515,214049,72226,552005,58582,8972,45457,29138,229381,130148,39664,142776,139594,39049,7870,317979,2655319
2021-02-10,46147,13901,34735,236231,230078,70876,215076,72590,553854,59003,9116,46246,29443,230050,131211,39825,143471,140265,39464,7877,318807,2668266
2021-02-11,46686,14003,34933,237925,231415,71285,216347,72909,556288,59533,9191,46926,29696,231239,132459,39950,144231,141159,39827,7886,319515,2683403
2021-02-12,47043,14093,35048,239562,232938,71575,217436,73241,558814,60048,9298,47566,29915,232108,133479,40037,144722,141886,40321,7895,320271,2697296
2021-02-13,47549,14177,35285,241313,234419,71932,218496,73541,561091,60453,9371,48177,30164,232857,134424,40124,145265,142650,40667,7904,320960,2710819
2021-02-14,47771,14251,35436,242916,235734,72148,219305,73815,563078,60808,9483,48572,30331,233406,135156,40207,145744,143375,40959,7909,321475,2721879
2021-02-15,48299,14280,35564,243882,237123,72188,220065,74009,564023,60936,9524,48784,30357,233844,135501,40263,146076,143803,41068,7918,321716,2729223
2021-02-16,48791,14360,35685,245017,238074,72448,220959,74230,565719,61213,9531,49348,30552,234615,136195,40329,146701,144247,41301,7922,322354,2739591
2021-02-17,49229,14445,35855,246592,239091,72781,221830,74539,567483,61684,9651,49798,30863,235574,137078,40438,147185,145020,41739,7936,322846,2751657
2021-02-18,49710,14556,36021,248165,240650,73043,222855,74873,570023,62216,9800,50276,31155,236075,137922,40538,147665,145976,42058,7947,323888,2765412
2021-02-19,50204,14692,36198,249781,242462,73353,223845,75147,573747,62704,9914,50800,31411,237382,138796,40582,148105,146900,42359,7955,324545,2780882
2021-02-20,50590,14780,36416,251458,244170,73679,224766,75508,576766,63251,10007,51277,31723,238147,139701,40655,148579,147853,42722,7959,325789,2795796
2021-02-21,51093,14845,36586,253116,246020,73963,225814,75774,579280,63739,10074,51590,31982,238949,140459,40688,148990,148821,42992,7964,326507,2809246
2021-02-22,51442,14886,36704,254318,247856,74108,226668,75910,580771,63856,10157,51773,32042,239588,140802,40765,149402,149732,43089,7978,327016,2818863
2021-02-23,51764,15037,36820,255754,249429,74349,227557,76291,583251,64437,10183,52147,32274,240611,141625,40812,149854,150556,43351,7982,328078,2832162
2021-02-24,52299,15203,37098,257939,250839,74852,228745,76576,586561,65053,10288,52502,32631,242064,142616,40877,150396,151413,43643,7996,328973,2848564
2021-02-25,52951,15327,37292,260324,252915,75535,230001,77028,590804,65785,10353,52857,33037,243518,143770,40957,151009,152787,43910,7998,330277,2868435
2021-02-26,53545,15414,37533,262843,255479,76003,231540,77379,595361,66471,10484,53207,33388,245044,144874,41027,151587,154041,44241,8011,331451,2888923
2021-02-27,53900,15534,37720,265058,258007,76471,232887,77730,599552,67269,10547,53578,33729,246232,145997,41114,152105,155167,44471,8021,332736,2907825
2021-02-28,54468,15635,37880,267619,260602,76812,234228,77978,603081,67857,10691,53804,34058,247134,147050,41191,152558,156235,44683,8054,333647,2925265
2021-03-01,54664,15710,38031,269515,263194,76984,235272,78287,605216,68303,10732,53925,34115,248289,147681,41236,153036,157112,44762,8057,334250,2938371
2021-03-02,54910,15857,38133,271561,265214,77463,236460,78624,608978,68718,10750,54161,34335,249898,148702,41306,153602,158170,45051,8063,335478,2955434
2021-03-03,55479,15981,38363,274196,267630,78156,237980,78992,613568,69477,10866,54441,34692,251435,149963,41407,154141,159333,45352,8072,336750,2976274
2021-03-04,56031,16103,38589,276976,270155,78799,239682,79406,618742,70396,10922,54694,34921,253602,151401,41488,154701,160572,45619,8083,338237,2999119
2021-03-05,56503,16267,38849,279818,273376,79622,241207,79744,623952,71423,11059,54924,35327,255885,152819,41577,155220,161803,45914,8098,339742,3023129
2021-03-06,56944,16445,39142,282661,276601,80283,242770,80016,629610,72259,11108,55142,35651,257678,154302,41650,155812,163096,46197,8114,341281,3046762
2021-03-07,57497,16589,39370,285221,279646,80749,244169,80400,633977,73111,11175,55324,35926,259221,155457,41745,156388,164451,46439,8121,342510,3067486
2021-03-08,57767,16617,39459,286865,282616,81164,245344,80615,636278,73460,11210,55412,36009,260435,156051,41813,156903,165451,46481,8151,343267,3081368
2021-03-09,57954,16799,39608,289574,285021,81762,246775,80863,640362,73883,11234,55590,36222,262453,157337,41959,157498,166452,46713,8159,344875,3101093
2021-03-10,58323,16914,39891,292608,287136,82628,248429,81205,644784,74764,11314,55712,36627,264539,158908,42024,158193,167745,47009,8179,346436,3123368
2021-03-11,58931,17065,40305,295589,289957,83619,250229,81610,650633,75685,11398,55915,36997,266861,160542,42152,158865,169047,47292,8212,348113,3149017
2021-03-12,59446,17206,40610,298233,293400,84590,251986,82016,656895,76559,11471,56062,37278,269790,162316,42258,159544,170351,47511,8240,350045,3175807
2021-03-13,59765,17343,40885,301173,296324,85543,253984,82323,662704,77559,11575,56241,37517,271949,164016,42361,160194,171677,47707,8271,352727,3201838
2021-03-14,60088,17449,41185,303622,299339,86147,255796,82644,667038,78175,11627,56341,37790,273479,165558,42479,160807,172982,47977,8305,354314,3223142
2021-03-15,60416,17516,41398,305445,302148,86545,257332,82886,669223,78590,11644,56353,37894,275221,166273,42553,161330,174088,48043,8341,355155,3238394
2021-03-16,60626,17682,41709,308101,304314,87217,258829,83229,673458,79119,11662,56528,38084,277295,167399,42632,161928,175335,48202,8365,357056,3258770
2021-03-17,60928,17808,41925,310766,306324,88203,260557,83550,677948,79975,11739,56685,38369,279669,169133,42724,162710,176610,48526,8414,359247,3281810
2021-03-18,61387,17987,42329,312989,308826,89261,262520,83874,683589,80795,11820,56848,38625,282026,171215,42845,163499,178123,48694,8451,361008,3306711
2021-03-19,61803,18103,42705,314986,311988,90171,264708,84301,689107,81617,11861,56974,38931,285023,173000,42979,164358,179488,48876,8514,362925,3332418
2021-03-20,62172,18250,43099,317182,314526,91077,266529,84759,693917,82473,11923,57194,39238,287164,174983,43081,165140,180998,49082,8575,364969,3356331
2021-03-21,62525,18358,43511,318992,316967,91655,268322,85139,697920,83173,11980,57163,39393,288915,176529,43257,165839,182356,49224,8603,366555,3376376
2021-03-22,62714,18382,43667,320305,319080,92060,269729,85433,700025,83438,11998,67859,39473,290436,177373,43418,166505,183496,49295,8655,367536,3400877
2021-03-23,62902,18503,43984,322167,320632,92608,271220,85793,703668,83843,12025,68007,39664,292516,179037,43577,167256,184558,49469,8685,369502,3419616
2021-03-24,63231,18618,44349,324212,322337,93370,272929,86213,707950,84475,12054,68168,39972,294739,180746,43730,168021,185755,49694,8755,371544,3440862
2021-03-25,63541,18724,44824,326280,324394,94212,274984,86707,712996,85096,12075,68303,40149,297321,182779,43941,168916,187375,49807,8816,373405,3464645
2021-03-26,63933,18867,45236,328227,326776,94980,276990,87194,718073,85770,12128,68452,40387,299438,184941,44119,169808,188800,50127,8873,375500,3488619
2021-03-27,64281,19000,45744,330436,329041,95652,278815,87723,722957,86430,12159,68550,40602,302074,186949,44406,170698,190267,50349,8998,377259,3512390
2021-03-28,64550,19148,46110,332531,331173,96098,280651,88115,726477,86935,12236,68627,40764,303617,188737,44690,171651,191635,50511,9075,378663,3531994
2021-03-29,64774,19181,46311,333700,333169,96399,282054,88452,728270,87167,12251,68661,40848,305121,189523,44854,172450,192656,50560,9102,379391,3544894
2021-03-30,64924,19309,46611,335273,334343,96846,283647,88941,731541,87496,12253,68837,41044,306982,191050,45059,172450,193836,50746,9236,380521,3560945
2021-03-31,65237,19458,46958,337289,335820,97490,285447,89324,735484,88146,12270,68954,41231,309280,193012,45503,174123,195374,50908,9298,382838,3583444
2021-04-01,65508,19639,47480,339547,337620,98210,287285,90034,739967,88633,12306,69071,41371,311864,195381,45854,175405,197005,51082,9350,384471,3607083
2021-04-02,65931,19805,47945,341604,339440,98723,289203,90506,743908,89284,12361,69201,41485,313806,197425,46327,176627,198645,51271,9465,386038,3629000
2021-04-03,66156,19899,48393,343918,341218,99175,290834,90966,748040,89863,12394,69343,41612,315933,199567,46655,177641,200118,51377,9544,387601,3650247
2021-04-04,66594,20018,48904,345826,342915,99517,292357,91378,751043,90186,12434,69419,41781,317358,201195,46978,178656,201744,51529,9646,388786,3668264
2021-04-05,66613,20034,49101,346755,344408,99667,293776,91780,752401,90368,12452,69467,41821,318162,201872,47239,179565,202725,51582,9721,389435,3678944
2021-04-06,66660,20055,49304,347601,345196,99730,294896,91954,753242,90434,12452,69501,41847,319014,202347,47367,180348,203410,51652,9755,389942,3686707
2021-04-07,66878,20197,49596,348959,345753,100016,295977,92379,755811,90720,12456,69645,41950,320478,203602,47630,181346,204347,51784,9816,391053,3700393
2021-04-08,67155,20360,50099,350892,346820,100473,297217,92766,758348,91210,12480,69765,42114,322139,205576,47935,182633,205500,51956,9870,392294,3717602
2021-04-09,67506,20564,50611,353117,348305,100809,298580,93187,761637,91662,12523,69864,42221,323937,207367,48315,184138,206809,52157,9935,393282,3736526
2021-04-10,67743,20735,51088,355186,349822,101201,300043,93597,764611,92076,12577,69944,42328,325204,209171,48740,185367,207986,52309,10013,394336,3754077
2021-04-11,68002,20984,51681,357040,350988,101409,301718,93932,766913,92482,12615,70013,42421,326576,210530,49109,186487,209208,52444,10055,395207,3769814
2021-04-12,68091,21059,51907,358426,352131,101491,302775,94238,767910,92593,12643,70027,42445,327212,211345,49416,187597,209923,52484,10087,395794,3779594
2021-04-13,68265,21241,52484,360053,352908,101862,303939,94469,769885,92815,12643,70114,42564,328269,212536,49743,188981,210857,52593,10135,396677,3793033
2021-04-14,68527,21452,53024,362265,353761,102088,305169,94879,772038,93230,12688,70167,42697,329708,214024,50245,190523,212025,52730,10195,397758,3809193
2021-04-15,68741,21669,53584,364489,354901,102355,306499,95286,774760,93556,12747,70206,42814,330972,215891,50524,191973,213231,52846,10269,398843,3826156
2021-04-16,68948,21845,54017,366483,356159,102747,307973,95609,777191,93882,12789,70247,42877,332172,217428,50872,193343,214470,52979,10299,399749,3842079
2021-04-17,69126,22061,54489,368715,357231,102902,309351,95930,779737,94223,12822,70326,42965,333037,218953,51192,194644,215620,53093,10337,400689,3857443
2021-04-18,69384,22207,54989,370415,358329,103123,310478,96189,781519,94500,12878,70389,43050,333788,220231,51543,195519,216578,53206,10366,401450,3870131
2021-04-19,69480,22254,55145,371749,359206,103175,311428,96391,782559,94637,12885,70399,43063,334475,220815,51742,196642,217349,53220,10433,401947,3878994
2021-04-20,69650,22400,55595,373499,359941,103452,312354,96683,784229,94848,12888,70455,43148,335463,221995,52013,197790,217993,53322,10468,402877,3891063
2021-04-21,69812,22573,56066,375380,360694,103715,313515,96949,786324,95236,12935,70569,43268,336489,223136,52316,199078,218929,53430,10514,403971,3904899
2021-04-22,70045,22779,56468,377292,361700,103925,314826,97280,788833,95508,13009,70665,43372,337953,225031,52644,200490,219970,53571,10553,405031,3920945
2021-04-23,70203,22968,57078,379262,362801,104049,316047,97650,791137,95834,13028,70730,43468,339052,226723,52911,201420,220973,53705,10598,406066,3935703
2021-04-24,70340,23125,57622,381274,363782,104253,317313,97929,793450,96121,13074,70806,43543,339873,227978,53165,202515,221859,53810,10643,407042,3949517
2021-04-25,70519,23288,58106,383128,364782,104437,318498,98154,795417,96420,13103,70873,43634,340851,229181,53455,203576,222814,53915,10693,407830,3962674
2021-04-26,70615,23338,58291,384410,365715,104537,319462,98354,796289,96543,13119,70877,43650,341419,229658,53590,204645,223551,53940,10746,408365,3971114
2021-04-27,70696,23428,58705,386064,366432,104723,320401,98571,797658,96766,13122,70925,43739,342086,230714,53789,205585,224073,54036,10786,409213,3981512
2021-04-28,70873,23615,59197,387908,367071,104835,321479,98839,800100,97067,13152,70986,43832,343273,231996,54053,206565,224920,54134,10823,410176,3994894
2021-04-29,71067,23784,59670,389894,368045,105048,322603,99140,802406,97375,13189,71056,43902,344357,233497,54260,207626,225972,54322,10884,411111,4009208
2021-04-30,71218,23956,60074,391792,369250,105156,323754,99416,804620,97705,13228,71142,43999,345393,234841,54507,208487,226842,54442,10932,411899,4022653
2021-05-01,71444,24155,60411,393742,370190,105379,324823,99635,806759,97964,13259,71277,44077,346275,235971,54691,209487,227737,54538,10990,412813,4035617
2021-05-02,71603,24232,60697,395094,371137,105403,325809,99837,808046,98096,13287,71349,44115,346977,236781,54815,210259,228467,54603,11013,413142,4044762
2021-05-03,71640,24258,60925,396053,371776,105454,326470,99972,808683,98155,13309,71354,44132,347320,237116,54876,210993,229037,54638,11041,413506,4050708
2021-05-04,71724,24330,61227,397384,372262,105587,327273,100133,810037,98359,13314,71427,44219,347957,238144,54980,211895,229540,54736,11066,414227,4059821
2021-05-05,71916,24505,61511,398831,372817,105761,328111,100327,811594,98637,13344,71521,44282,348904,239315,55146,212677,230284,54867,11078,414972,4070400
2021-05-06,72090,24645,61854,400334,373632,105841,329118,100528,813745,98919,13355,71583,44351,349807,240192,55274,213879,231145,54966,11118,415822,4082198
2021-05-07,72286,24765,62304,401716,374498,105927,330181,100661,815504,99233,13385,71645,44441,350674,241062,55438,214482,231860,55065,11169,416451,4092747
2021-05-08,72371,24882,62638,403131,375371,106017,331180,100863,817088,99487,13414,71720,44500,351393,242041,55597,215333,232536,55162,11209,416988,4102921
2021-05-09,72516,24985,62950,404364,376018,106085,331968,101015,818414,99737,13432,71803,44557,351985,242687,55651,215827,233249,55270,11217,417480,4111210
2021-05-10,72570,25009,63118,405307,376486,106123,332648,101081,818997,99794,13434,71807,44569,352331,242934,55682,216416,233730,55288,11236,417727,4116287
2021-05-11,72649,25089,63355,406416,376939,106193,333283,101209,819785,99945,13439,71860,44613,352860,243618,55765,217310,234097,55402,11259,418144,4123230
2021-05-12,72799,25211,63635,407543,377444,106268,333916,101352,820983,100175,13465,71968,44684,353634,244233,55861,217917,234592,55479,11282,418637,4131078
2021-05-13,72887,25302,63962,408653,378060,106368,334570,101467,822379,100408,13477,72033,44737,354340,244787,55933,218520,235243,55618,11311,419105,4139160
2021-05-14,73030,25416,64215,409771,378607,106404,335276,101605,823539,100660,13492,72106,44788,354935,245378,56032,219093,235772,55691,11354,419558,4146722
2021-05-15,73142,25535,64408,410717,379130,106472,335897,101702,824693,100809,13500,72164,44831,355407,245945,56099,219650,236263,55745,11364,419901,4153374
2021-05-16,73242,25627,64632,411636,379577,106505,336474,101782,825489,101024,13514,72225,44914,355810,246349,56132,220055,236769,55804,11384,420178,4159122
2021-05-17,73262,25644,64703,412186,379918,106521,336862,101833,826164,101077,13515,72228,44929,356017,246494,56155,220354,237151,55819,11393,420351,4162576
2021-05-18,73295,25728,64811,412784,380246,106563,337210,101913,826762,101192,13518,72313,44965,356454,246901,56216,220765,237442,55888,11402,420657,4167025
2021-05-19,73366,25795,65039,413418,380569,106619,337676,101998,827698,101322,13529,72383,45024,356969,247334,56285,221368,237783,55935,11425,420990,4172525
2021-05-20,73427,25848,65302,414067,381029,106660,338234,102109,828701,101536,13535,72440,45067,357395,247720,56332,221811,238342,55980,11443,421283,4178261
2021-05-21,73493,25910,65555,414772,381439,106698,338705,102179,829548,101712,13544,72496,45102,357788,248085,56374,222304,238734,56025,11456,421557,4183476
2021-05-22,73621,25977,65716,415337,381776,106737,339199,102239,830376,101837,13547,72539,45126,358188,248484,56409,222654,239092,56061,11484,421791,4188190
2021-05-23,73689,26015,65881,415965,382073,106768,339612,102297,831087,101944,13550,72588,45178,358459,248758,56429,222892,239474,56101,11499,421924,4192183
2021-05-24,73704,26019,65951,416366,382387,106770,339904,102358,831336,102002,13551,72605,45198,358565,248829,56449,223270,239719,56111,11504,422074,4194672
2021-05-25,73744,26069,66064,416776,382544,106804,340212,102405,831841,102079,13552,72621,45222,358839,249143,56477,223642,239934,56166,11525,422233,4197892
2021-05-26,73810,26135,66269,417259,382766,106834,340530,102479,832507,102211,13561,72687,45267,359189,249380,56511,224017,240192,56201,11534,422488,4201827
2021-05-27,73874,26188,66454,417792,383025,106867,340891,102528,833246,102365,13572,72754,45313,359487,249668,56539,224400,240511,56225,11541,422730,4205970
2021-05-28,73917,26245,66559,418269,383282,106888,341187,102595,833907,102468,13577,72803,45353,359766,249918,56591,224818,240812,56288,11545,422919,4209707
2021-05-29,73972,26291,66736,418600,383503,106964,341494,102677,834527,102551,13579,72844,45389,359915,250187,56613,225203,241012,56314,11567,423117,4213055
2021-05-30,74025,26310,66875,418985,383693,106998,341772,102718,834985,102632,13586,72886,45417,360148,250277,56643,225551,241275,56377,11583,423267,4216003
2021-05-31,74040,26316,66932,419269,383879,107006,342023,102761,835117,102682,13586,72897,45427,360274,250419,56659,225809,241422,56383,11593,423327,4217821
2021-06-01,74075,26340,67006,419644,383986,107025,342218,102780,835578,102716,13590,72913,45459,360483,250646,56695,226135,241581,56400,11601,423433,4220304
2021-06-02,74142,26377,67164,420032,384137,107060,342429,102825,836097,102841,13596,72947,45486,360673,250842,56735,226424,241743,56433,11609,423608,4223200
2021-06-03,74151,26380,67268,420250,384365,107066,342625,102855,836374,102876,13599,72975,45505,360892,250886,56768,226678,241929,56439,11611,423671,4225163
2021-06-04,74196,26431,67454,420550,384514,107094,342822,102875,836791,102947,13599,72987,45525,361083,251082,56816,227015,242062,56468,11616,423792,4227719
2021-06-05,74238,26462,67530,420857,384648,107164,343032,102898,837227,103045,13603,73021,45553,361272,251243,56846,227249,242216,56506,11621,423922,4230153
2021-06-06,74277,26493,67658,421112,384820,107177,343265,102934,837586,103120,13607,73060,45568,361401,251382,56877,227524,242409,56530,11626,424002,4232428
2021-06-07,74289,26494,67697,421289,384973,107187,343435,102941,837728,103140,13610,73064,45572,361501,251438,56886,227680,242569,56536,11629,424040,4233698
2021-06-08,74314,26529,67758,421540,385070,107232,343574,102962,838019,103173,13616,73092,45593,361597,251572,56900,228017,242659,56568,11637,424170,4235592
2021-06-09,74362,26560,67872,421797,385176,107257,343753,102982,838341,103255,13619,73113,45626,361734,251757,56937,228337,242786,56589,11641,424296,4237790
2021-06-10,74399,26596,67950,422006,385321,107299,343947,103010,838693,103301,13625,73141,45640,361871,251880,56956,228621,242960,56619,11649,424384,4239868
2021-06-11,74421,26648,68080,422205,385457,107322,344116,103020,838963,103344,13626,73151,45664,361997,252020,56977,228894,243106,56635,11653,424461,4241760
2021-06-12,74450,26661,68160,422392,385561,107358,344280,103041,839218,103378,13630,73185,45676,362087,252160,56997,229157,243252,56656,11655,424528,4243482
2021-06-13,74464,26688,68232,422539,385684,107369,344407,103051,839475,103411,13632,73193,45687,362146,252233,57008,229340,243375,56667,11656,424615,4244872
2021-06-14,74469,26689,68250,422619,385821,107373,344518,103056,839577,103414,13636,73193,45689,362233,252280,57039,229503,243457,56671,11658,424634,4245779
2021-06-15,74496,26717,68282,422755,385868,107385,344636,103064,839759,103430,13646,73202,45696,362308,252449,57061,229703,243514,56692,11661,424708,4247032
2021-06-16,74523,26733,68348,422922,385941,107408,344779,103085,840015,103459,13647,73210,45700,362367,252561,57085,229871,243620,56704,11662,424792,4248432
2021-06-17,74545,26764,68417,423053,386028,107431,344898,103103,840247,103480,13651,73229,45711,362439,252651,57088,230099,243680,56723,11665,424853,4249755
2021-06-18,74570,26778,68494,423160,386099,107454,345045,103119,840361,103508,13663,73238,45719,362497,252757,57096,230269,243747,56736,11667,424925,4250902
2021-06-19,74601,26791,68605,423299,386192,107469,345146,103133,840544,103524,13670,73246,45727,362563,252818,57109,230452,243809,56744,11670,424983,4252095
2021-06-20,74628,26827,68659,423381,386265,107476,345214,103151,840689,103539,13682,73254,45731,362594,252863,57118,230587,243864,56771,11674,425009,4252976
2021-06-21,74622,26831,68679,423412,386346,107478,345285,103159,840772,103539,13682,73257,45733,362614,252882,57122,230672,243909,56775,11674,425017,4253460
2021-06-22,74635,26844,68696,423506,386389,107493,345359,103169,840898,103556,13683,73260,45736,362659,252974,57128,230805,243934,56782,11675,425113,4254294
2021-06-23,74655,26856,68763,423616,386440,107502,345456,103372,841029,103571,13685,73270,45744,362710,253037,57146,230963,243984,56797,11676,425162,4255434
2021-06-24,74694,26884,68793,423728,386512,106867,345553,103382,841184,103583,13691,73274,45748,362746,253079,57162,231082,244057,56806,11678,425197,4255700
2021-06-25,74712,26892,68832,423805,386569,106886,345644,103388,841318,103596,13695,73279,45754,362781,253147,57173,231149,244099,56817,11683,425232,4256451
2021-06-26,74732,26911,68869,423932,386634,106905,345723,103396,841433,103601,13699,73287,45757,362818,253205,57192,231260,244151,56831,11683,425270,4257289
2021-06-27,74761,26933,68905,424027,386695,106911,345816,103406,841552,103614,13717,73288,45758,362849,253238,57207,231371,244186,56837,11685,425313,4258069
2021-06-28,74762,26933,68912,424075,386757,106914,345868,103406,841598,103617,13717,73291,45759,362863,253247,57208,231455,244219,56837,11685,425333,4258456
2021-06-29,74792,26940,68937,424192,386791,106930,345914,103423,841696,103625,13717,73299,45763,362894,253306,57219,231554,244237,56845,11688,425371,4259133
2021-06-30,74827,26948,68962,424312,386827,106942,345965,103433,841825,103640,13719,73301,45770,362924,253341,57236,231696,244274,56853,11691,425423,4259909
2021-07-01,74874,26964,68989,424419,386888,106957,346037,103445,841961,103686,13720,73315,45775,362944,253381,57246,231833,244327,56856,11693,425478,4260788
2021-07-02,74897,26968,69002,424517,386934,106978,346101,103456,842104,103714,13720,73319,45782,362969,253424,57271,231948,244385,56865,11693,425535,4261582
2021-07-03,74924,26979,69058,424656,386998,106987,346186,103463,842244,103746,13721,73326,45785,363004,253471,57279,232082,244435,56870,11696,425601,4262511
2021-07-04,74949,26985,69082,424766,387048,106996,346269,103476,842375,103787,13724,73330,45791,363044,253496,57300,232184,244484,56881,11696,425654,4263317
2021-07-05,74956,26986,69093,424834,387106,106998,346352,103484,842426,103791,13724,73331,45791,363059,253511,57309,232242,244525,56884,11696,425699,4263797
2021-07-06,74989,26993,69119,424942,387157,107011,346410,103491,842555,103830,13724,73346,45792,363097,253571,57330,232386,244584,56885,11696,425796,4264704
2021-07-07,75024,27005,69157,425150,387219,107033,346514,103511,842655,103882,13728,73352,45796,363128,253620,57355,232495,244625,56892,11697,425876,4265714
2021-07-08,75073,27020,69211,425312,387311,107051,346626,103527,842870,103924,13732,73357,45800,363170,253678,57383,232714,244719,56903,11699,426025,4267105
2021-07-09,75103,27027,69259,425538,387410,107066,346761,103544,843100,103943,13742,73369,45803,363210,253722,57434,232915,244798,56916,11700,426131,4268491
2021-07-10,75137,27036,69275,425748,387504,107090,346937,103570,843305,103978,13742,73381,45810,363243,253763,57477,233107,244861,56933,11700,426288,4269885
2021-07-11,75162,27041,69329,425917,387597,107096,347101,103596,843555,104017,13749,73392,45816,363290,253797,57529,233290,244948,56939,11702,426413,4271276
2021-07-12,75162,27041,69342,425986,387715,107112,347273,103605,843650,104026,13750,73392,45818,363307,253816,57580,233440,245014,56943,11702,426489,4272163
2021-07-13,75195,27044,69387,426122,387789,107125,347439,103630,843891,104047,13750,73410,45828,363360,253913,57666,233614,245079,56958,11703,426743,4273693
2021-07-14,75237,27054,69443,426310,387906,107167,347647,103670,844311,104107,13766,73423,45852,363444,253957,57801,233902,245169,56973,11703,427004,4275846
2021-07-15,75285,27059,69475,426544,388073,107188,348000,103701,844692,104147,13776,73445,45875,363512,253999,57913,234275,245342,56993,11703,427322,4278319
2021-07-16,75308,27069,69552,426748,388272,107214,348443,103755,845091,104199,13799,73455,45908,363627,254045,58053,234661,245511,57049,11708,427747,4281214
2021-07-17,75341,27080,69603,426986,388479,107242,348943,103810,845529,104252,13808,73489,45934,363682,254126,58243,235092,245733,57079,11710,428171,4284332
2021-07-18,75393,27091,69642,427230,388745,107257,349414,103882,845898,104312,13821,73504,45958,363759,254196,58476,235496,245976,57146,11712,428550,4287458
2021-07-19,75407,27091,69701,427381,388963,107263,349848,103920,846106,104337,13823,73506,45962,363787,254243,58571,235796,246167,57156,11712,428788,4289528
