Date,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Italia
2021-01-28,439,76,294,1572,2451,678,2747,655,3908,621,57,246,225,2345,1567,508,1620,772,392,45,1848,23066
2021-01-29,429,75,294,1520,2381,664,2727,655,3869,613,61,249,221,2313,1569,493,1584,759,402,40,1749,22667
2021-01-30,432,72,290,1527,2327,653,2689,650,3831,613,62,248,208,2277,1552,489,1553,743,401,39,1660,22316
2021-01-31,429,68,296,1516,2318,650,2672,677,3865,601,67,255,213,2268,1561,485,1529,744,415,35,1647,22311
2021-02-01,448,73,297,1534,2388,654,2661,696,3860,607,70,267,215,2304,1582,478,1540,757,421,36,1624,22512
2021-02-02,458,74,288,1583,2374,640,2625,694,3905,612,66,267,208,2290,1602,464,1529,778,430,28,1616,22531
2021-02-03,474,71,276,1575,2316,624,2629,705,3913,603,71,273,191,2239,1584,445,1510,772,431,32,1482,22216
2021-02-04,499,72,281,1568,2234,614,2581,691,3901,605,73,284,176,2208,1578,426,1473,754,438,30,1408,21894
2021-02-05,501,86,287,1593,2172,601,2536,693,3908,606,75,290,174,2168,1584,432,1426,748,443,28,1366,21717
2021-02-06,510,85,276,1607,2139,596,2543,670,3894,606,78,276,159,2147,1584,425,1405,752,458,27,1281,21518
2021-02-07,521,85,259,1605,2131,584,2496,669,3825,602,80,277,162,2157,1596,416,1376,758,484,27,1263,21373
2021-02-08,536,83,259,1652,2185,590,2520,672,3853,609,82,280,169,2184,1614,415,1373,803,500,28,1263,21670
2021-02-09,542,85,267,1652,2153,567,2525,679,3916,616,79,280,173,2188,1580,408,1337,814,513,22,1259,21655
2021-02-10,548,87,262,1589,2120,546,2493,669,3935,606,75,284,171,2156,1655,397,1278,815,506,18,1198,21408
2021-02-11,555,82,248,1540,2081,523,2417,666,3918,604,73,287,181,2106,1650,391,1236,808,520,18,1164,21068
2021-02-12,560,73,247,1505,2061,504,2396,654,3942,607,72,284,180,2068,1596,383,1224,811,523,16,1125,20831
2021-02-13,599,69,239,1460,2060,485,2377,617,3939,617,74,281,182,2030,1548,361,1211,814,531,15,1053,20562
2021-02-14,599,72,228,1433,2082,475,2351,653,3926,624,78,295,190,2053,1520,347,1195,823,535,15,1040,20534
2021-02-15,594,76,217,1388,2144,475,2344,655,3938,620,85,297,201,2077,1504,345,1200,845,548,12,1039,20604
2021-02-16,599,79,217,1390,2150,456,2318,646,4066,615,91,293,195,2041,1480,335,1163,851,547,10,995,20537
2021-02-17,614,79,197,1408,2078,443,2283,629,4103,612,89,293,188,2013,1470,331,1115,836,554,10,972,20317
2021-02-18,622,79,193,1400,2071,419,2177,600,4084,599,89,290,199,1994,1442,320,1075,861,554,12,928,20008
2021-02-19,619,81,188,1423,2085,405,2156,581,4106,606,91,290,197,1979,1424,309,1034,872,545,11,888,19890
2021-02-20,642,83,178,1401,2075,408,2111,562,4104,612,104,285,189,1987,1415,306,1007,893,545,9,872,19788
2021-02-21,662,82,183,1420,2123,407,2093,570,4127,606,105,282,196,2006,1431,301,989,891,551,7,866,19898
2021-02-22,669,84,195,1444,2211,406,2094,571,4217,621,110,292,205,2046,1442,291,985,952,556,7,875,20273
2021-02-23,673,84,200,1459,2239,410,2079,551,4325,633,121,292,206,2064,1429,271,953,983,552,6,911,20441
2021-02-24,693,87,199,1449,2226,403,2054,554,4352,639,110,262,205,2063,1417,259,946,1005,540,10,901,20374
2021-02-25,687,90,203,1436,2261,391,2034,545,4431,643,124,259,204,2071,1418,251,930,1012,525,11,899,20425
2021-02-26,688,94,208,1438,2303,404,2047,543,4450,642,111,257,211,2101,1410,246,908,1007,519,9,890,20486
2021-02-27,688,89,207,1439,2392,417,2030,541,4497,648,112,245,211,2122,1400,236,868,1053,499,11,883,20588
2021-02-28,704,95,210,1471,2482,422,1980,552,4544,654,112,251,224,2183,1398,234,858,1077,513,12,893,20869
2021-03-01,714,96,215,1477,2611,435,2063,571,4665,649,117,249,232,2218,1422,229,858,1122,524,16,918,21401
2021-03-02,719,101,215,1493,2715,441,2057,570,4884,648,113,239,233,2319,1432,226,849,1163,524,15,941,21897
2021-03-03,720,111,221,1493,2779,448,2065,579,5051,645,113,238,229,2321,1448,212,813,1192,514,14,968,22174
2021-03-04,736,107,223,1497,2859,455,2101,590,5267,667,121,233,226,2359,1449,216,794,1202,518,15,997,22632
2021-03-05,744,107,234,1498,2929,460,2120,573,5347,685,115,230,227,2408,1443,217,790,1236,517,12,1007,22899
2021-03-06,717,107,242,1533,3028,472,2138,565,5499,694,108,220,233,2455,1439,215,783,1270,508,12,1034,23272
2021-03-07,727,113,247,1541,3096,504,2191,568,5631,714,113,229,236,2518,1458,212,780,1308,503,11,1049,23749
2021-03-08,749,124,253,1573,3246,515,2275,577,5797,729,115,234,247,2588,1516,214,789,1376,516,11,1087,24531
2021-03-09,759,128,266,1588,3351,538,2310,583,6027,734,125,215,248,2660,1532,209,777,1424,510,11,1154,25149
2021-03-10,756,121,269,1614,3427,553,2343,593,6201,760,123,218,250,2776,1562,196,775,1456,493,14,1209,25709
2021-03-11,752,131,273,1648,3506,558,2346,578,6363,769,125,207,247,2848,1571,197,771,1488,487,14,1227,26106
2021-03-12,744,137,279,1651,3547,563,2398,576,6576,784,120,204,240,2931,1583,199,772,1510,482,14,1260,26570
2021-03-13,743,136,276,1697,3608,569,2450,576,6762,813,119,191,237,3041,1617,199,783,1549,471,17,1281,27135
2021-03-14,766,160,276,1690,3685,595,2493,598,6791,834,114,193,247,3153,1632,198,791,1599,481,16,1288,27600
2021-03-15,772,174,286,1704,3837,602,2590,632,6926,854,121,192,261,3346,1701,203,825,1643,481,18,1327,28495
2021-03-16,762,179,306,1725,3894,607,2693,635,7239,868,109,187,259,3468,1750,201,838,1669,480,17,1468,29354
2021-03-17,756,173,311,1702,3923,614,2704,637,7422,880,113,174,253,3596,1810,192,850,1694,485,17,1528,29834
2021-03-18,756,176,327,1715,3936,622,2721,631,7530,891,107,166,259,3594,1801,198,848,1700,480,24,1545,30027
2021-03-19,760,180,336,1724,3935,624,2747,641,7584,890,107,154,258,3658,1844,201,847,1694,460,26,1552,30222
2021-03-20,751,180,342,1736,3920,644,2793,650,7682,895,113,153,255,3693,1877,197,853,1664,446,27,1577,30448
2021-03-21,756,175,343,1786,3962,677,2904,645,7732,907,116,153,266,3801,1895,199,876,1653,438,24,1624,30932
2021-03-22,759,172,348,1791,4092,693,3019,660,7774,920,113,158,264,3885,1935,207,906,1706,461,25,1671,31559
2021-03-23,744,172,356,1776,4054,703,3029,669,8001,945,108,150,257,3919,2011,196,935,1729,450,29,1741,31974
2021-03-24,717,162,359,1766,4011,714,3074,660,8023,959,106,146,255,3962,1988,199,931,1741,448,30,1775,32026
2021-03-25,700,171,365,1760,3959,723,3118,654,7977,961,103,137,248,4034,1993,200,931,1727,438,33,1812,32044
2021-03-26,700,172,375,1767,3914,728,3152,672,7959,959,94,137,238,4117,1997,200,920,1730,433,31,1805,32100
2021-03-27,706,171,398,1762,3867,727,3236,685,7976,960,91,121,247,4127,2005,209,940,1760,429,40,1799,32256
2021-03-28,690,171,413,1757,3843,746,3251,703,7937,953,89,119,251,4145,2038,219,973,1769,425,45,1843,32380
2021-03-29,698,180,425,1770,3938,766,3393,713,7864,958,87,121,263,4201,2100,231,1009,1794,432,47,1894,32884
2021-03-30,691,168,420,1750,3878,751,3408,709,7971,957,82,119,252,4224,2127,243,1009,1807,414,53,1914,32947
2021-03-31,675,184,425,1747,3817,746,3415,710,7896,949,79,110,252,4249,2100,256,1031,1825,409,57,1958,32890
2021-04-01,675,193,442,1746,3718,733,3406,719,7683,939,79,104,249,4263,2115,270,1039,1849,392,58,1958,32630
2021-04-02,646,190,442,1713,3670,715,3444,722,7560,935,73,90,240,4242,2142,279,1048,1861,380,66,1950,32408
2021-04-03,644,187,458,1719,3547,674,3469,730,7522,925,69,85,230,4188,2153,293,1054,1881,370,67,1938,32203
2021-04-04,654,185,466,1662,3477,664,3462,756,7486,886,64,92,234,4207,2148,298,1127,1888,352,65,1962,32135
2021-04-05,666,183,468,1758,3515,678,3491,761,7484,906,66,100,236,4216,2158,323,1183,1948,350,66,1966,32522
2021-04-06,673,187,476,1763,3573,685,3636,771,7488,924,69,102,228,4252,2240,344,1242,1991,360,70,2006,33080
2021-04-07,664,188,491,1755,3516,663,3647,753,7429,897,70,95,214,4246,2297,341,1282,1999,357,72,2023,32999
2021-04-08,656,179,486,1753,3403,631,3610,755,7331,893,68,91,203,4146,2276,351,1283,1992,338,71,1998,32514
2021-04-09,639,179,504,1706,3260,606,3541,719,7080,880,67,89,189,4035,2240,371,1317,1988,329,78,1932,31749
2021-04-10,624,182,510,1696,3139,591,3504,731,6883,857,67,92,181,3957,2230,378,1316,1974,328,77,1925,31242
2021-04-11,622,191,511,1714,3041,594,3460,737,6710,857,64,91,187,3926,2249,391,1319,1952,313,76,1831,30836
2021-04-12,633,190,511,1730,3088,604,3446,746,6574,862,63,93,193,3950,2248,396,1365,1984,317,75,1854,30922
2021-04-13,612,181,514,1725,2985,568,3456,745,6514,840,61,87,184,3842,2228,396,1390,1947,320,80,1803,30478
2021-04-14,615,181,520,1712,2907,543,3375,717,6370,787,61,86,172,3741,2205,407,1415,1946,300,78,1721,29859
2021-04-15,593,180,522,1693,2776,510,3320,700,6126,750,64,86,161,3623,2169,404,1402,1919,293,73,1640,29004
2021-04-16,582,186,519,1638,2678,475,3241,678,5859,718,66,76,152,3485,2178,416,1399,1835,292,76,1560,28109
2021-04-17,569,180,503,1677,2591,453,3156,657,5624,678,67,72,147,3415,2191,419,1405,1815,270,73,1478,27440
2021-04-18,562,183,505,1675,2523,434,3077,662,5438,658,55,72,157,3388,2174,424,1399,1801,255,70,1447,26959
2021-04-19,566,181,522,1686,2552,423,3123,673,5331,656,55,76,161,3328,2157,428,1438,1850,263,73,1444,26986
2021-04-20,545,182,525,1677,2462,395,3135,666,5314,631,54,68,149,3034,2153,435,1435,1822,247,65,1412,26406
2021-04-21,524,178,523,1678,2403,387,2991,654,5189,609,52,71,146,2943,2132,430,1456,1808,242,67,1377,25860
2021-04-22,512,166,511,1684,2311,362,2916,633,5005,596,54,72,125,2848,2079,428,1422,1781,228,63,1319,25115
2021-04-23,504,172,504,1659,2224,359,2836,613,4829,575,52,69,117,2722,2031,420,1409,1757,223,58,1286,24419
2021-04-24,491,175,513,1639,2138,328,2761,601,4661,550,54,67,103,2710,1988,429,1413,1729,222,52,1241,23865
2021-04-25,476,176,517,1648,2107,319,2745,596,4496,545,54,65,112,2663,1973,414,1415,1705,208,55,1235,23524
2021-04-26,463,176,528,1668,2129,323,2742,595,4425,546,56,71,115,2651,1955,409,1428,1728,200,54,1222,23484
2021-04-27,445,176,519,1642,2079,299,2686,570,4401,523,54,71,106,2548,1953,417,1422,1706,197,56,1190,23060
2021-04-28,431,171,520,1643,2040,296,2602,562,4282,506,55,69,100,2487,1916,417,1394,1670,193,57,1160,22571
2021-04-29,421,174,521,1599,1998,280,2536,546,4154,489,53,65,93,2390,1888,413,1369,1616,202,51,1133,21991
2021-04-30,410,172,513,1589,1958,269,2466,535,4045,475,48,65,89,2321,1855,419,1337,1585,203,44,1125,21523
2021-05-01,380,167,489,1578,1856,246,2421,522,3939,464,40,65,81,2284,1824,420,1303,1527,193,43,1061,20903
2021-05-02,386,168,482,1610,1888,251,2429,536,3832,482,41,70,83,2237,1813,411,1311,1546,201,46,1046,20869
2021-05-03,394,170,479,1622,1906,243,2458,540,3750,482,40,70,85,2236,1812,409,1338,1555,201,48,1047,20885
2021-05-04,375,172,479,1608,1833,243,2456,549,3788,475,38,60,85,2169,1782,401,1312,1503,193,51,1027,20599
2021-05-05,365,168,471,1581,1759,226,2320,525,3707,459,38,53,84,2071,1742,384,1273,1447,170,46,999,19888
2021-05-06,349,164,464,1556,1670,214,2272,496,3585,438,35,49,83,1982,1714,360,1212,1415,162,39,916,19175
2021-05-07,334,157,464,1527,1611,203,2216,469,3459,421,33,40,79,1926,1685,351,1163,1366,159,36,885,18584
2021-05-08,309,156,447,1504,1554,178,2141,443,3340,403,30,33,80,1892,1659,349,1135,1322,156,34,845,18010
2021-05-09,299,146,453,1467,1522,173,2098,436,3218,390,29,35,77,1839,1666,335,1110,1296,156,40,827,17612
2021-05-10,307,141,454,1478,1544,169,2133,439,3147,392,30,37,80,1841,1607,329,1119,1311,163,36,828,17585
2021-05-11,279,136,443,1464,1480,156,2073,421,3010,369,31,32,73,1806,1542,314,1092,1263,160,31,818,16993
2021-05-12,270,132,430,1423,1417,138,1976,399,2889,352,28,31,68,1744,1476,292,1044,1202,155,26,780,16272
2021-05-13,255,131,428,1390,1362,116,1822,373,2768,336,24,31,68,1640,1383,280,1007,1165,146,27,749,15501
2021-05-14,234,125,411,1349,1296,106,1830,352,2662,328,22,30,68,1546,1321,261,961,1117,144,31,716,14910
2021-05-15,224,119,405,1298,1217,90,1824,342,2549,316,22,28,65,1423,1260,256,947,1064,138,29,682,14298
2021-05-16,221,116,382,1273,1199,88,1784,331,2435,303,22,24,65,1388,1251,251,930,1017,140,26,667,13913
2021-05-17,223,115,379,1261,1218,87,1798,319,2399,310,23,19,62,1319,1223,250,920,1031,131,25,666,13778
2021-05-18,217,109,373,1214,1152,80,1735,301,2345,280,22,27,60,1253,1159,245,894,969,130,29,634,13228
2021-05-19,218,97,367,1174,1082,77,1669,278,2257,260,22,25,55,1208,1118,233,840,929,122,23,607,12661
2021-05-20,197,97,352,1154,1024,71,1604,266,2071,236,20,25,51,1122,1027,231,808,877,111,23,560,11927
2021-05-21,197,91,341,1129,978,67,1528,248,1970,234,21,21,48,1044,991,221,778,837,101,22,527,11394
2021-05-22,196,89,318,1093,917,60,1478,237,1864,225,20,18,45,998,963,216,766,796,92,18,509,10918
2021-05-23,195,88,313,1052,888,66,1449,233,1774,212,20,17,48,969,933,215,720,760,91,16,512,10571
2021-05-24,200,84,312,999,886,67,1413,224,1757,205,20,19,51,933,903,213,699,741,94,15,497,10332
2021-05-25,193,86,303,942,846,65,1361,205,1725,187,19,19,47,902,847,196,668,702,90,11,466,9880
2021-05-26,187,79,295,914,798,56,1283,196,1642,174,15,20,43,868,809,190,639,660,89,12,427,9396
2021-05-27,178,74,293,855,733,49,1226,178,1559,166,15,24,41,855,767,173,616,618,89,9,395,8913
2021-05-28,163,72,278,830,669,47,1170,163,1481,158,15,21,36,739,722,166,585,565,81,8,365,8334
2021-05-29,151,63,268,812,636,43,1088,150,1374,150,14,17,34,712,671,159,574,557,74,6,342,7895
2021-05-30,147,59,260,794,620,41,1065,152,1322,141,11,19,33,705,635,155,549,532,68,7,337,7652
2021-05-31,150,58,257,765,630,43,1075,159,1285,137,11,20,31,675,585,152,534,540,70,7,331,7515
2021-06-01,141,61,248,694,618,41,1027,144,1293,126,11,20,24,638,555,145,507,504,68,7,309,7181
2021-06-02,132,57,236,679,579,38,981,136,1187,118,9,19,24,621,540,144,468,477,62,7,277,6791
2021-06-03,131,61,240,648,561,39,977,129,1135,118,8,17,25,588,523,141,459,469,61,5,274,6609
2021-06-04,115,54,229,642,526,35,925,120,1122,113,7,16,21,554,483,135,454,445,58,5,265,6324
2021-06-05,109,52,221,621,491,31,876,107,1057,109,5,16,24,528,456,123,441,407,57,6,244,5981
2021-06-06,99,49,205,617,482,29,815,107,1000,96,5,15,26,524,444,118,426,384,51,4,241,5737
2021-06-07,98,48,204,609,476,30,810,100,966,98,6,14,27,525,431,112,435,386,55,6,233,5669
2021-06-08,94,44,195,595,456,32,753,97,962,98,6,13,25,468,372,106,410,374,49,6,218,5373
2021-06-09,85,43,185,561,429,26,694,90,897,90,7,13,22,439,357,100,404,341,47,5,208,5043
2021-06-10,85,42,180,525,398,24,651,88,851,86,8,13,18,416,332,92,400,331,47,5,187,4779
2021-06-11,80,38,166,507,382,20,615,75,782,80,8,15,18,398,294,88,375,305,45,5,177,4473
2021-06-12,72,38,160,471,351,15,583,74,751,67,8,15,17,370,289,90,369,274,46,3,166,4229
2021-06-13,73,42,158,439,350,12,548,71,742,61,8,15,17,364,284,92,357,261,48,3,162,4107
2021-06-14,75,40,154,403,353,13,548,67,705,61,8,17,17,348,283,89,358,253,46,3,160,4001
2021-06-15,69,38,158,389,335,13,520,63,690,60,8,11,13,338,269,79,343,240,46,4,151,3837
2021-06-16,64,37,150,360,320,10,477,48,626,49,9,11,13,311,252,76,328,223,37,2,132,3535
2021-06-17,57,37,134,357,303,8,449,41,586,48,6,11,11,282,237,78,318,200,38,3,128,3332
2021-06-18,53,35,122,336,286,5,414,43,518,44,6,11,10,269,225,75,289,189,38,3,125,3096
2021-06-19,43,33,111,316,272,5,397,43,482,40,6,11,11,255,203,73,268,182,34,3,110,2898
2021-06-20,45,33,100,310,261,7,377,42,485,39,6,9,11,252,204,73,265,172,30,4,108,2833
2021-06-21,45,33,98,306,260,10,371,42,468,35,6,9,11,243,195,70,262,171,30,3,107,2775
2021-06-22,43,29,96,297,244,9,360,35,462,36,7,10,11,233,189,57,251,164,29,1,88,2651
2021-06-23,37,31,90,285,235,9,331,33,422,32,6,9,10,223,186,57,231,150,25,1,81,2484
2021-06-24,33,27,87,272,226,10,328,29,386,33,8,9,11,219,181,47,212,142,23,1,71,2355
2021-06-25,29,25,79,260,217,13,288,30,361,30,8,8,11,211,167,44,198,132,21,1,72,2205
2021-06-26,26,22,72,258,212,14,254,23,333,29,8,10,9,197,161,40,186,124,20,1,70,2069
2021-06-27,27,23,70,243,213,14,266,23,320,29,8,9,7,189,159,40,185,120,21,1,70,2037
2021-06-28,27,23,72,239,219,14,245,23,311,30,8,10,5,178,157,43,195,122,21,1,69,2012
2021-06-29,26,18,74,230,221,10,245,25,300,25,8,9,5,176,146,34,186,126,20,1,61,1946
2021-06-30,26,17,74,238,211,8,239,26,269,20,4,9,5,166,131,39,175,114,16,1,52,1840
2021-07-01,25,15,65,236,203,8,228,22,250,15,4,9,4,156,130,45,169,109,16,1,51,1761
2021-07-02,22,16,58,230,197,6,204,20,242,12,3,10,3,150,129,44,173,101,13,1,48,1682
2021-07-03,23,17,60,227,183,8,195,20,253,7,3,8,2,106,123,42,162,103,10,1,45,1598
2021-07-04,22,16,57,230,183,6,192,21,239,10,3,7,2,104,118,43,158,95,11,1,43,1561
2021-07-05,24,17,61,238,185,6,191,22,208,10,3,8,1,91,117,34,157,100,12,1,42,1528
2021-07-06,24,16,57,229,183,8,168,21,203,9,2,7,1,93,102,35,155,91,13,0,41,1458
2021-07-07,24,16,57,235,178,7,173,18,194,8,1,7,0,75,96,34,148,86,13,0,44,1414
2021-07-08,26,15,55,235,174,6,166,18,177,11,1,7,0,68,93,34,148,83,14,0,46,1377
2021-07-09,27,14,48,221,170,7,162,18,162,10,1,9,0,70,92,34,148,83,13,0,47,1336
2021-07-10,29,13,49,215,166,5,157,16,158,10,1,9,0,67,87,37,149,85,10,0,45,1308
2021-07-11,30,13,48,211,163,5,153,16,161,10,1,9,0,67,87,39,146,81,8,0,47,1295
2021-07-12,30,13,48,213,165,4,158,12,164,10,1,9,0,65,82,41,158,80,9,0,45,1307
2021-07-13,29,12,46,211,157,5,154,17,166,11,1,8,0,58,77,43,159,72,9,0,50,1285
2021-07-14,26,12,50,204,158,6,146,13,155,12,1,6,0,54,80,49,157,71,9,0,50,1259
2021-07-15,25,10,50,207,154,6,130,12,157,11,1,5,2,53,76,45,161,77,8,0,52,1242
2021-07-16,26,14,50,183,163,7,130,13,173,13,0,5,1,51,74,46,167,76,5,0,52,1249
2021-07-17,23,14,52,194,159,8,130,16,167,13,0,6,2,48,74,60,166,80,7,0,54,1273
2021-07-18,22,13,54,185,154,9,145,17,166,15,1,7,2,49,75,64,170,82,8,0,54,1292
2021-07-19,23,16,55,191,156,9,159,20,168,15,1,9,2,57,76,61,176,90,9,0,57,1350
2021-07-20,21,16,51,197,152,9,161,19,167,14,1,7,2,60,85,61,177,85,10,0,64,1359
2021-07-21,19,19,51,188,154,8,179,21,160,15,1,5,3,53,82,51,185,91,10,0,59,1354
2021-07-22,19,19,50,196,151,8,179,20,163,19,1,4,4,55,86,64,180,90,12,0,72,1392
2021-07-23,20,22,53,200,153,9,213,24,169,17,1,2,3,50,89,57,193,98,14,0,72,1459
2021-07-24,23,16,56,188,159,9,228,26,179,18,1,2,6,57,90,61,209,99,11,0,74,1512
2021-07-25,24,13,54,191,159,11,243,37,177,18,1,3,5,61,87,63,221,112,13,1,76,1570
2021-07-26,25,15,56,200,169,10,274,44,179,19,1,10,7,71,83,74,244,119,13,1,80,1694
2021-07-27,24,13,59,198,171,12,289,41,209,16,1,10,6,70,88,79,264,128,14,1,107,1800
2021-07-28,26,12,63,197,182,11,298,43,223,21,1,11,6,71,84,78,289,121,15,1,115,1868
2021-07-29,23,14,61,194,196,12,312,39,236,25,1,10,6,80,84,72,296,125,17,1,120,1924
2021-07-30,22,15,68,201,211,17,334,42,237,26,1,10,6,77,90,81,298,141,16,1,119,2013
2021-07-31,23,17,70,208,223,17,332,42,231,27,1,8,8,75,89,88,306,154,19,2,125,2065
2021-08-01,34,17,72,230,240,19,343,43,235,31,1,8,9,87,84,91,328,167,20,2,123,2184
